,reaction_id,flux
SK_Gb8bin5_MLTGY3pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLTGY3pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLTGY4pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLTGY4pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLTP1_Gb8bin5_C_c_lb,SK_Gb8bin5_MLTP1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MLTP1_Gb8bin5_C_c_ub,SK_Gb8bin5_MLTP1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MLTP2_Gb8bin5_C_c_lb,SK_Gb8bin5_MLTP2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MLTP2_Gb8bin5_C_c_ub,SK_Gb8bin5_MLTP2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MLTP3_Gb8bin5_C_c_lb,SK_Gb8bin5_MLTP3_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MLTP3_Gb8bin5_C_c_ub,SK_Gb8bin5_MLTP3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMCD_Gb8bin5_C_c_ub,SK_Gb8bin5_MMCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MME_Gb8bin5_C_c_lb,SK_Gb8bin5_MME_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MME_Gb8bin5_C_c_ub,SK_Gb8bin5_MME_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMM2_Gb8bin5_C_c_ub,SK_Gb8bin5_MMM2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMSAD1_Gb8bin5_C_c_ub,SK_Gb8bin5_MMSAD1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMSAD2_Gb8bin5_C_c_ub,SK_Gb8bin5_MMSAD2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMSAD3_Gb8bin5_C_c_ub,SK_Gb8bin5_MMSAD3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMSDHir_Gb8bin5_C_c_ub,SK_Gb8bin5_MMSDHir_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MMTSAO_Gb8bin5_C_c_ub,SK_Gb8bin5_MMTSAO_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MNabc_ub,SK_Gb8bin5_MNabc_ub,0.0
SK_Gb8bin5_MNabc_1_ub,SK_Gb8bin5_MNabc_1_ub,0.0
SK_Gb8bin5_MNtex_lb,SK_Gb8bin5_MNtex_lb,0.0
SK_Gb8bin5_MNtex_ub,SK_Gb8bin5_MNtex_ub,0.0
SK_Gb8bin5_MOBDabcpp_ub,SK_Gb8bin5_MOBDabcpp_ub,0.0
SK_Gb8bin5_MOBDtex_lb,SK_Gb8bin5_MOBDtex_lb,0.0
SK_Gb8bin5_MOBDtex_ub,SK_Gb8bin5_MOBDtex_ub,0.0
SK_Gb8bin5_MOHMT_Gb8bin5_C_c_ub,SK_Gb8bin5_MOHMT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MPTG_ub,SK_Gb8bin5_MPTG_ub,0.0
SK_Gb8bin5_MPTG2_ub,SK_Gb8bin5_MPTG2_ub,0.0
SK_Gb8bin5_MTAM_1_Gb8bin5_C_c_lb,SK_Gb8bin5_MTAM_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MTAM_1_Gb8bin5_C_c_ub,SK_Gb8bin5_MTAM_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MTAP_Gb8bin5_C_c_ub,SK_Gb8bin5_MTAP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MTHFC_Gb8bin5_C_c_lb,SK_Gb8bin5_MTHFC_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MTHFC_Gb8bin5_C_c_ub,SK_Gb8bin5_MTHFC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MTHFR_Gb8bin5_C_c_ub,SK_Gb8bin5_MTHFR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MTHFR3_Gb8bin5_C_c_ub,SK_Gb8bin5_MTHFR3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MTRI_Gb8bin5_C_c_lb,SK_Gb8bin5_MTRI_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MTRI_Gb8bin5_C_c_ub,SK_Gb8bin5_MTRI_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NACODA_Gb8bin5_C_c_ub,SK_Gb8bin5_NACODA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NACt_lb,SK_Gb8bin5_NACt_lb,0.0
SK_Gb8bin5_NACt_ub,SK_Gb8bin5_NACt_ub,0.0
SK_Gb8bin5_NADDP_Gb8bin5_C_c_ub,SK_Gb8bin5_NADDP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NADDPp_1_Gb8bin5_C_c_lb,SK_Gb8bin5_NADDPp_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NADDPp_1_Gb8bin5_C_c_ub,SK_Gb8bin5_NADDPp_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NADH16pp_ub,SK_Gb8bin5_NADH16pp_ub,0.0
SK_Gb8bin5_NADH17pp_ub,SK_Gb8bin5_NADH17pp_ub,0.0
SK_Gb8bin5_NADH18pp_ub,SK_Gb8bin5_NADH18pp_ub,0.0
SK_Gb8bin5_NADHNQR_ub,SK_Gb8bin5_NADHNQR_ub,0.0
SK_Gb8bin5_NADK_Gb8bin5_C_c_ub,SK_Gb8bin5_NADK_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NADN_Gb8bin5_C_c_ub,SK_Gb8bin5_NADN_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NADTRHD_Gb8bin5_C_c_ub,SK_Gb8bin5_NADTRHD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NAMNPP_Gb8bin5_C_c_ub,SK_Gb8bin5_NAMNPP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NAPRT_Gb8bin5_C_c_lb,SK_Gb8bin5_NAPRT_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NAPRT_Gb8bin5_C_c_ub,SK_Gb8bin5_NAPRT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NAabc_ub,SK_Gb8bin5_NAabc_ub,0.0
SK_Gb8bin5_NAabcO_ub,SK_Gb8bin5_NAabcO_ub,0.0
SK_Gb8bin5_NAt_ub,SK_Gb8bin5_NAt_ub,0.0
SK_Gb8bin5_NAt3_1_ub,SK_Gb8bin5_NAt3_1_ub,0.0
SK_Gb8bin5_NAt3_2_ub,SK_Gb8bin5_NAt3_2_ub,0.0
SK_Gb8bin5_NAt6_ub,SK_Gb8bin5_NAt6_ub,0.0
SK_Gb8bin5_NAtex_lb,SK_Gb8bin5_NAtex_lb,0.0
SK_Gb8bin5_NAtex_ub,SK_Gb8bin5_NAtex_ub,0.0
SK_Gb8bin5_NBAHH_ir_Gb8bin5_C_c_ub,SK_Gb8bin5_NBAHH_ir_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NCAMUP_lb,SK_Gb8bin5_NCAMUP_lb,0.0
SK_Gb8bin5_NCAMUP_ub,SK_Gb8bin5_NCAMUP_ub,0.0
SK_Gb8bin5_NDPK2_Gb8bin5_C_c_lb,SK_Gb8bin5_NDPK2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NDPK2_Gb8bin5_C_c_ub,SK_Gb8bin5_NDPK2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NDPK5_Gb8bin5_C_c_lb,SK_Gb8bin5_NDPK5_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NDPK5_Gb8bin5_C_c_ub,SK_Gb8bin5_NDPK5_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NFORGLUAH_Gb8bin5_C_c_ub,SK_Gb8bin5_NFORGLUAH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NH3c_Gb8bin5_C_c_lb,SK_Gb8bin5_NH3c_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NH3c_Gb8bin5_C_c_ub,SK_Gb8bin5_NH3c_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NH4tex_lb,SK_Gb8bin5_NH4tex_lb,0.0
SK_Gb8bin5_NH4tex_ub,SK_Gb8bin5_NH4tex_ub,0.0
SK_Gb8bin5_NH4tpp_lb,SK_Gb8bin5_NH4tpp_lb,0.0
SK_Gb8bin5_NH4tpp_ub,SK_Gb8bin5_NH4tpp_ub,0.0
SK_Gb8bin5_NI2t4pp_ub,SK_Gb8bin5_NI2t4pp_ub,0.0
SK_Gb8bin5_NI2tex_lb,SK_Gb8bin5_NI2tex_lb,0.0
SK_Gb8bin5_NI2tex_ub,SK_Gb8bin5_NI2tex_ub,0.0
SK_Gb8bin5_NIt5_lb,SK_Gb8bin5_NIt5_lb,0.0
SK_Gb8bin5_NIt5_ub,SK_Gb8bin5_NIt5_ub,0.0
SK_Gb8bin5_NMNDA_Gb8bin5_C_c_ub,SK_Gb8bin5_NMNDA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NNDPR_Gb8bin5_C_c_ub,SK_Gb8bin5_NNDPR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NO2tex_lb,SK_Gb8bin5_NO2tex_lb,0.0
SK_Gb8bin5_NO2tex_ub,SK_Gb8bin5_NO2tex_ub,0.0
SK_Gb8bin5_NO3R3pp_ub,SK_Gb8bin5_NO3R3pp_ub,0.0
SK_Gb8bin5_NO3t2pp_ub,SK_Gb8bin5_NO3t2pp_ub,0.0
SK_Gb8bin5_NO3tex_lb,SK_Gb8bin5_NO3tex_lb,0.0
SK_Gb8bin5_NO3tex_ub,SK_Gb8bin5_NO3tex_ub,0.0
SK_Gb8bin5_NOVBCNtex_lb,SK_Gb8bin5_NOVBCNtex_lb,0.0
SK_Gb8bin5_NOVBCNtex_ub,SK_Gb8bin5_NOVBCNtex_ub,0.0
SK_Gb8bin5_NOVBCNtpp_ub,SK_Gb8bin5_NOVBCNtpp_ub,0.0
SK_Gb8bin5_NP1_1_Gb8bin5_C_c_lb,SK_Gb8bin5_NP1_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_NP1_1_Gb8bin5_C_c_ub,SK_Gb8bin5_NP1_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NPHS_Gb8bin5_C_c_ub,SK_Gb8bin5_NPHS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NT5C_Gb8bin5_C_c_ub,SK_Gb8bin5_NT5C_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTD2_Gb8bin5_C_c_ub,SK_Gb8bin5_NTD2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTP1_Gb8bin5_C_c_ub,SK_Gb8bin5_NTP1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTP3_Gb8bin5_C_c_ub,SK_Gb8bin5_NTP3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTPP11_Gb8bin5_C_c_ub,SK_Gb8bin5_NTPP11_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTPP7_Gb8bin5_C_c_ub,SK_Gb8bin5_NTPP7_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTPP8_Gb8bin5_C_c_ub,SK_Gb8bin5_NTPP8_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTPP9_Gb8bin5_C_c_ub,SK_Gb8bin5_NTPP9_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTPTP1_Gb8bin5_C_c_ub,SK_Gb8bin5_NTPTP1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTRIR2x_Gb8bin5_C_c_ub,SK_Gb8bin5_NTRIR2x_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_NTRIR4pp_ub,SK_Gb8bin5_NTRIR4pp_ub,0.0
SK_Gb8bin5_O2tex_lb,SK_Gb8bin5_O2tex_lb,0.0
SK_Gb8bin5_O2tex_ub,SK_Gb8bin5_O2tex_ub,0.0
SK_Gb8bin5_O2tpp_lb,SK_Gb8bin5_O2tpp_lb,0.0
SK_Gb8bin5_O2tpp_ub,SK_Gb8bin5_O2tpp_ub,0.0
SK_Gb8bin5_OCDCAt2pp_ub,SK_Gb8bin5_OCDCAt2pp_ub,0.0
SK_Gb8bin5_OCDCEAt_lb,SK_Gb8bin5_OCDCEAt_lb,0.0
SK_Gb8bin5_OCDCEAt_ub,SK_Gb8bin5_OCDCEAt_ub,0.0
SK_Gb8bin5_OCOAT1_Gb8bin5_C_c_lb,SK_Gb8bin5_OCOAT1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_OCOAT1_Gb8bin5_C_c_ub,SK_Gb8bin5_OCOAT1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OCTAtex_lb,SK_Gb8bin5_OCTAtex_lb,0.0
SK_Gb8bin5_OCTAtex_ub,SK_Gb8bin5_OCTAtex_ub,0.0
SK_Gb8bin5_OCTDPS_Gb8bin5_C_c_ub,SK_Gb8bin5_OCTDPS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OHPBAT_Gb8bin5_C_c_lb,SK_Gb8bin5_OHPBAT_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_OHPBAT_Gb8bin5_C_c_ub,SK_Gb8bin5_OHPBAT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OIVD1r_Gb8bin5_C_c_lb,SK_Gb8bin5_OIVD1r_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_OIVD1r_Gb8bin5_C_c_ub,SK_Gb8bin5_OIVD1r_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OIVD2_Gb8bin5_C_c_ub,SK_Gb8bin5_OIVD2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OIVD3_Gb8bin5_C_c_ub,SK_Gb8bin5_OIVD3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OMCDC_Gb8bin5_C_c_ub,SK_Gb8bin5_OMCDC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OMPDC_Gb8bin5_C_c_ub,SK_Gb8bin5_OMPDC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OPAH_Gb8bin5_C_c_ub,SK_Gb8bin5_OPAH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OPHBDC_Gb8bin5_C_c_ub,SK_Gb8bin5_OPHBDC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OPHHX_Gb8bin5_C_c_ub,SK_Gb8bin5_OPHHX_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ORNCD_Gb8bin5_C_c_lb,SK_Gb8bin5_ORNCD_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ORNCD_Gb8bin5_C_c_ub,SK_Gb8bin5_ORNCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ORNR_Gb8bin5_C_c_ub,SK_Gb8bin5_ORNR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ORNTA_Gb8bin5_C_c_lb,SK_Gb8bin5_ORNTA_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ORNTA_Gb8bin5_C_c_ub,SK_Gb8bin5_ORNTA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ORNTAC_Gb8bin5_C_c_lb,SK_Gb8bin5_ORNTAC_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ORNTAC_Gb8bin5_C_c_ub,SK_Gb8bin5_ORNTAC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ORNTAC_1_Gb8bin5_C_c_lb,SK_Gb8bin5_ORNTAC_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ORNTAC_1_Gb8bin5_C_c_ub,SK_Gb8bin5_ORNTAC_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OROTt2_2pp_ub,SK_Gb8bin5_OROTt2_2pp_ub,0.0
SK_Gb8bin5_OROTtex_lb,SK_Gb8bin5_OROTtex_lb,0.0
SK_Gb8bin5_OROTtex_ub,SK_Gb8bin5_OROTtex_ub,0.0
SK_Gb8bin5_ORPT_Gb8bin5_C_c_lb,SK_Gb8bin5_ORPT_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ORPT_Gb8bin5_C_c_ub,SK_Gb8bin5_ORPT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OSUCCL_Gb8bin5_C_c_ub,SK_Gb8bin5_OSUCCL_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OXFOt4pp_lb,SK_Gb8bin5_OXFOt4pp_lb,0.0
SK_Gb8bin5_OXFOt4pp_ub,SK_Gb8bin5_OXFOt4pp_ub,0.0
SK_Gb8bin5_OXFOtex_lb,SK_Gb8bin5_OXFOtex_lb,0.0
SK_Gb8bin5_OXFOtex_ub,SK_Gb8bin5_OXFOtex_ub,0.0
SK_Gb8bin5_OXGDC_Gb8bin5_C_c_ub,SK_Gb8bin5_OXGDC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_OXPTNDH_Gb8bin5_C_c_lb,SK_Gb8bin5_OXPTNDH_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_OXPTNDH_Gb8bin5_C_c_ub,SK_Gb8bin5_OXPTNDH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PA120abcpp_ub,SK_Gb8bin5_PA120abcpp_ub,0.0
SK_Gb8bin5_PA140abcpp_ub,SK_Gb8bin5_PA140abcpp_ub,0.0
SK_Gb8bin5_PA141abcpp_ub,SK_Gb8bin5_PA141abcpp_ub,0.0
SK_Gb8bin5_PA161abcpp_ub,SK_Gb8bin5_PA161abcpp_ub,0.0
SK_Gb8bin5_PA180abcpp_ub,SK_Gb8bin5_PA180abcpp_ub,0.0
SK_Gb8bin5_PA181abcpp_ub,SK_Gb8bin5_PA181abcpp_ub,0.0
SK_Gb8bin5_PACALDtex_lb,SK_Gb8bin5_PACALDtex_lb,0.0
SK_Gb8bin5_PACALDtex_ub,SK_Gb8bin5_PACALDtex_ub,0.0
SK_Gb8bin5_PACCOAL_Gb8bin5_C_c_ub,SK_Gb8bin5_PACCOAL_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PACOAT_Gb8bin5_C_c_ub,SK_Gb8bin5_PACOAT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PACPT_1_Gb8bin5_C_c_lb,SK_Gb8bin5_PACPT_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PACPT_1_Gb8bin5_C_c_ub,SK_Gb8bin5_PACPT_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PANTS_Gb8bin5_C_c_ub,SK_Gb8bin5_PANTS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PAPA140pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PAPA140pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PAPA161pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PAPA161pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PAPA180pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PAPA180pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PAPA181pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PAPA181pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PAPPT3_Gb8bin5_C_c_ub,SK_Gb8bin5_PAPPT3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PAPSSH_Gb8bin5_C_c_lb,SK_Gb8bin5_PAPSSH_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PAPSSH_Gb8bin5_C_c_ub,SK_Gb8bin5_PAPSSH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PC_Gb8bin5_C_c_ub,SK_Gb8bin5_PC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PC2DHG_Gb8bin5_C_c_ub,SK_Gb8bin5_PC2DHG_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PDH_Gb8bin5_C_c_ub,SK_Gb8bin5_PDH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PDX5POi_Gb8bin5_C_c_ub,SK_Gb8bin5_PDX5POi_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PDX5PS_Gb8bin5_C_c_ub,SK_Gb8bin5_PDX5PS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PE120abcpp_ub,SK_Gb8bin5_PE120abcpp_ub,0.0
SK_Gb8bin5_PE140abcpp_ub,SK_Gb8bin5_PE140abcpp_ub,0.0
SK_Gb8bin5_PE141abcpp_ub,SK_Gb8bin5_PE141abcpp_ub,0.0
SK_Gb8bin5_PE160abcpp_ub,SK_Gb8bin5_PE160abcpp_ub,0.0
SK_Gb8bin5_PE161abcpp_ub,SK_Gb8bin5_PE161abcpp_ub,0.0
SK_Gb8bin5_PE180abcpp_ub,SK_Gb8bin5_PE180abcpp_ub,0.0
SK_Gb8bin5_PE181abcpp_ub,SK_Gb8bin5_PE181abcpp_ub,0.0
SK_Gb8bin5_PEALtex_lb,SK_Gb8bin5_PEALtex_lb,0.0
SK_Gb8bin5_PEALtex_ub,SK_Gb8bin5_PEALtex_ub,0.0
SK_Gb8bin5_PEAOpp_Gb8bin5_C_p_ub,SK_Gb8bin5_PEAOpp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PEPA_Gb8bin5_C_c_ub,SK_Gb8bin5_PEPA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PEPt6pp_ub,SK_Gb8bin5_PEPt6pp_ub,0.0
SK_Gb8bin5_PEPtex_lb,SK_Gb8bin5_PEPtex_lb,0.0
SK_Gb8bin5_PEPtex_ub,SK_Gb8bin5_PEPtex_ub,0.0
SK_Gb8bin5_PERD_Gb8bin5_C_c_lb,SK_Gb8bin5_PERD_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PERD_Gb8bin5_C_c_ub,SK_Gb8bin5_PERD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PFK_Gb8bin5_C_c_ub,SK_Gb8bin5_PFK_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PFK_3_Gb8bin5_C_c_ub,SK_Gb8bin5_PFK_3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PG120abcpp_ub,SK_Gb8bin5_PG120abcpp_ub,0.0
SK_Gb8bin5_PG140abcpp_ub,SK_Gb8bin5_PG140abcpp_ub,0.0
SK_Gb8bin5_PG141abcpp_ub,SK_Gb8bin5_PG141abcpp_ub,0.0
SK_Gb8bin5_PG160abcpp_ub,SK_Gb8bin5_PG160abcpp_ub,0.0
SK_Gb8bin5_PG161abcpp_ub,SK_Gb8bin5_PG161abcpp_ub,0.0
SK_Gb8bin5_PG180abcpp_ub,SK_Gb8bin5_PG180abcpp_ub,0.0
SK_Gb8bin5_PG181abcpp_ub,SK_Gb8bin5_PG181abcpp_ub,0.0
SK_Gb8bin5_PGAMT_Gb8bin5_C_c_lb,SK_Gb8bin5_PGAMT_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PGAMT_Gb8bin5_C_c_ub,SK_Gb8bin5_PGAMT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGCD_Gb8bin5_C_c_ub,SK_Gb8bin5_PGCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGK_Gb8bin5_C_c_lb,SK_Gb8bin5_PGK_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PGK_Gb8bin5_C_c_ub,SK_Gb8bin5_PGK_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGL_Gb8bin5_C_c_ub,SK_Gb8bin5_PGL_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGLCNDH_Gb8bin5_C_c_lb,SK_Gb8bin5_PGLCNDH_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PGLCNDH_Gb8bin5_C_c_ub,SK_Gb8bin5_PGLCNDH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGM_Gb8bin5_C_c_lb,SK_Gb8bin5_PGM_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PGM_Gb8bin5_C_c_ub,SK_Gb8bin5_PGM_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGMT_Gb8bin5_C_c_lb,SK_Gb8bin5_PGMT_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_PGMT_Gb8bin5_C_c_ub,SK_Gb8bin5_PGMT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGP120abcpp_ub,SK_Gb8bin5_PGP120abcpp_ub,0.0
SK_Gb8bin5_PGP140abcpp_ub,SK_Gb8bin5_PGP140abcpp_ub,0.0
SK_Gb8bin5_PGP141abcpp_ub,SK_Gb8bin5_PGP141abcpp_ub,0.0
SK_Gb8bin5_PGP160abcpp_ub,SK_Gb8bin5_PGP160abcpp_ub,0.0
SK_Gb8bin5_PGP161abcpp_ub,SK_Gb8bin5_PGP161abcpp_ub,0.0
SK_Gb8bin5_PGP180abcpp_ub,SK_Gb8bin5_PGP180abcpp_ub,0.0
SK_Gb8bin5_PGP181abcpp_ub,SK_Gb8bin5_PGP181abcpp_ub,0.0
SK_Gb8bin5_PGPP120pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP120pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP140pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP140pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP141pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP141pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP160pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP160pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP161pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP161pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP180pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP180pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGPP181pp_Gb8bin5_C_p_ub,SK_Gb8bin5_PGPP181pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_PGSA120_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA120_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA140_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA140_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA141_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA141_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA160_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA160_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA161_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA161_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA180_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA180_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PGSA181_Gb8bin5_C_c_ub,SK_Gb8bin5_PGSA181_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PHCD_Gb8bin5_C_c_ub,SK_Gb8bin5_PHCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_PHEME2abcpp_ub,SK_Gb8bin5_PHEME2abcpp_ub,0.0
SK_Gb8bin5_PHEMEabcpp_ub,SK_Gb8bin5_PHEMEabcpp_ub,0.0
